,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,LoanAmount_Bin,Normalized_Income,Graduate,Not Graduate
526,0,0,0,1,1,1,3775,0.0,110.0,360.0,1.0,0,0,Medium,30.72051431861127,1,0
527,0,0,0,0,0,1,5285,1430.0,161.0,360.0,0.0,0,0,Medium,36.34900273735168,0,1
528,0,0,1,0,0,1,2679,1302.0,94.0,360.0,1.0,0,0,Low,25.879528589215067,0,1
529,0,0,1,1,0,1,6783,0.0,130.0,360.0,1.0,0,0,Medium,41.179485183765955,0,1
530,0,0,0,1,1,1,1025,5500.0,216.0,360.0,,1,0,High,16.00781059358212,1,0
531,0,0,0,0,1,1,4281,0.0,100.0,360.0,1.0,0,0,Low,32.71467560591118,1,0
532,0,0,1,0,1,1,3588,0.0,110.0,360.0,0.0,1,1,Medium,29.949958263743873,1,0
533,0,0,1,0,1,1,11250,0.0,196.0,360.0,,0,1,Medium,53.033008588991066,1,0
534,0,1,1,1,0,0,18165,0.0,125.0,360.0,1.0,0,0,Medium,67.38879728857016,0,1
535,0,0,1,1,0,0,2550,2042.0,126.0,360.0,1.0,1,0,Medium,25.248762345905195,0,1
536,0,0,0,1,1,1,6133,3906.0,324.0,360.0,1.0,0,0,Extreme,39.15673632978111,1,0
537,0,0,1,0,1,1,3617,0.0,107.0,360.0,1.0,0,0,Medium,30.07074990750979,1,0
538,0,0,0,1,0,1,2917,536.0,66.0,360.0,1.0,1,1,Low,27.004629232781554,0,1
539,0,0,0,0,1,1,6417,0.0,157.0,180.0,1.0,1,0,Medium,40.05308976845607,1,0
540,0,1,0,0,1,1,4608,2845.0,140.0,180.0,1.0,0,0,Medium,33.94112549695428,1,0
541,0,1,1,1,1,1,2138,0.0,99.0,360.0,0.0,0,1,Low,23.119256043393783,1,0
542,0,1,1,0,1,0,3652,0.0,95.0,360.0,1.0,0,0,Low,30.215889859476256,1,0
543,0,0,0,0,0,1,2239,2524.0,128.0,360.0,1.0,0,0,Medium,23.65903632864196,0,1
544,0,1,0,1,0,1,3017,663.0,102.0,360.0,,0,0,Medium,27.463612289718917,0,1
545,0,0,0,1,1,1,2768,1950.0,155.0,360.0,1.0,1,0,Medium,26.30589287593181,1,0
546,0,0,1,1,0,1,3358,0.0,80.0,36.0,1.0,0,1,Low,28.97412638890084,0,1
547,0,0,1,1,1,1,2526,1783.0,145.0,360.0,1.0,1,0,Medium,25.129663746258124,1,0
548,0,1,1,1,1,1,5000,0.0,103.0,360.0,0.0,0,1,Medium,35.35533905932738,1,0
549,0,0,0,1,1,1,2785,2016.0,110.0,360.0,1.0,1,0,Medium,26.386549603917523,1,0
550,0,0,0,0,1,0,6633,0.0,,360.0,0.0,1,1,,40.721615881494685,1,0
551,0,0,0,0,0,1,2492,2375.0,,360.0,1.0,1,0,,24.95996794869737,0,1
552,0,0,0,0,1,1,3333,3250.0,158.0,360.0,1.0,0,0,Medium,28.86607004772212,1,0
553,0,0,0,1,0,1,2454,2333.0,181.0,360.0,0.0,0,1,Medium,24.76893215300167,0,1
554,0,0,0,1,1,1,3593,4266.0,132.0,180.0,0.0,1,1,Medium,29.970819141291418,1,0
555,0,0,0,0,1,1,5468,1032.0,26.0,360.0,1.0,0,0,Low,36.9729630946723,1,0
556,0,1,1,1,1,1,2667,1625.0,84.0,360.0,,0,0,Low,25.821502667350714,1,0
557,0,0,0,0,1,0,10139,0.0,260.0,360.0,1.0,0,0,High,50.34630075785112,1,0
558,0,0,0,1,1,1,3887,2669.0,162.0,360.0,1.0,0,0,Medium,31.17290490153268,1,0
559,0,1,0,1,1,1,4180,2306.0,182.0,360.0,1.0,0,0,Medium,32.32645975048923,1,0
560,0,0,0,0,0,1,3675,242.0,108.0,360.0,1.0,0,0,Medium,30.31088913245535,0,1
561,0,1,0,0,1,0,19484,0.0,600.0,360.0,1.0,0,0,Extreme,69.79254974565696,1,0
562,0,0,0,1,1,1,5923,2054.0,211.0,360.0,1.0,1,0,High,38.48051454957431,1,0
563,0,0,1,1,0,0,5800,0.0,132.0,360.0,1.0,0,0,Medium,38.07886552931954,0,1
564,0,0,0,0,1,1,8799,0.0,258.0,360.0,0.0,0,1,High,46.90149251356507,1,0
565,0,0,0,1,0,1,4467,0.0,120.0,360.0,,1,0,Medium,33.417809623013895,0,1
566,0,0,1,1,1,1,3333,0.0,70.0,360.0,1.0,0,0,Low,28.86607004772212,1,0
567,0,0,0,0,1,1,3400,2500.0,123.0,360.0,0.0,1,1,Medium,29.154759474226502,1,0
568,0,1,1,1,1,1,2378,0.0,9.0,360.0,1.0,0,1,Low,24.38237068047322,1,0
569,0,0,0,1,1,1,3166,2064.0,104.0,360.0,0.0,0,1,Medium,28.1336097932704,1,0
570,0,0,0,0,1,1,3417,1750.0,186.0,360.0,1.0,0,0,Medium,29.227555491350966,1,0
571,0,0,0,0,1,1,5116,1451.0,165.0,360.0,0.0,0,1,Medium,35.76310948449533,1,0
572,0,0,0,0,1,1,16666,0.0,275.0,360.0,1.0,0,0,High,64.54843142943135,1,0
573,0,0,0,0,0,1,6125,1625.0,187.0,480.0,1.0,0,1,Medium,39.131189606246316,0,1
574,0,0,0,0,1,1,6406,0.0,150.0,360.0,1.0,0,1,Medium,40.01874560752748,1,0
575,0,0,0,0,1,1,3159,461.0,108.0,84.0,1.0,0,0,Medium,28.10249099279279,1,0
576,0,0,0,1,1,1,3087,2210.0,136.0,360.0,0.0,0,1,Medium,27.780388766178202,1,0
577,0,0,1,1,1,1,3229,2739.0,110.0,360.0,1.0,0,0,Medium,28.412145290350743,1,0
578,0,0,0,0,1,1,1782,2232.0,107.0,360.0,1.0,1,0,Medium,21.106870919205434,1,0
579,0,0,1,1,1,0,3182,2917.0,161.0,360.0,1.0,0,0,Medium,28.20460955234091,1,0
580,0,0,0,0,1,1,6540,0.0,205.0,360.0,1.0,0,0,High,40.43513323831146,1,0
581,0,0,1,1,1,1,1836,33837.0,90.0,360.0,1.0,0,1,Low,21.42428528562855,1,0
582,0,1,0,1,1,1,3166,0.0,36.0,360.0,1.0,0,0,Low,28.1336097932704,1,0
583,0,0,0,0,1,1,1880,0.0,61.0,360.0,,1,1,Low,21.6794833886788,1,0
584,0,0,0,0,1,1,2787,1917.0,146.0,360.0,0.0,1,1,Medium,26.396022427631024,1,0
585,0,0,0,0,1,1,4283,3000.0,172.0,84.0,1.0,1,1,Medium,32.72231654391235,1,0
586,0,0,0,1,1,1,2297,1522.0,104.0,360.0,1.0,0,0,Medium,23.96351393264352,1,0
587,0,1,1,1,0,1,2165,0.0,70.0,360.0,1.0,0,0,Low,23.264780248263683,0,1
588,0,0,1,1,1,1,4750,0.0,94.0,360.0,1.0,0,0,Low,34.46012188022556,1,0
589,0,0,0,0,1,0,2726,0.0,106.0,360.0,0.0,0,1,Medium,26.105554964413226,1,0
590,0,0,0,1,1,1,3000,3416.0,56.0,180.0,1.0,0,0,Low,27.386127875258307,1,0
591,0,0,0,0,1,0,6000,0.0,205.0,240.0,1.0,0,1,High,38.72983346207417,1,0
592,0,0,1,0,1,0,9357,0.0,292.0,360.0,1.0,0,0,High,48.36579369761237,1,0
593,0,0,0,1,1,1,3859,3300.0,142.0,180.0,1.0,1,0,Medium,31.060424980994707,1,0
594,0,0,0,1,1,0,16120,0.0,260.0,360.0,1.0,0,0,High,63.48228099241551,1,0
595,0,0,1,1,0,1,3833,0.0,110.0,360.0,1.0,1,0,Medium,30.955613384328213,0,1
596,0,0,0,0,0,0,6383,1000.0,187.0,360.0,1.0,1,1,Medium,39.946839674747736,0,1
597,0,0,1,0,1,1,2987,0.0,88.0,360.0,0.0,0,1,Low,27.326726843879417,1,0
598,0,0,0,1,1,0,9963,0.0,180.0,360.0,1.0,1,0,Medium,49.907414278842374,1,0
599,0,0,0,0,1,1,5780,0.0,192.0,360.0,1.0,0,0,Medium,38.01315561749642,1,0
600,0,1,1,0,1,0,416,41667.0,350.0,180.0,,0,1,Extreme,10.198039027185569,1,0
601,0,0,0,1,0,0,2894,2792.0,155.0,360.0,1.0,1,0,Medium,26.89795531262553,0,1
602,0,0,0,0,1,1,5703,0.0,128.0,360.0,1.0,0,0,Medium,37.7591048622713,1,0
603,0,0,1,1,1,1,3676,4301.0,172.0,360.0,1.0,1,0,Medium,30.315012782448235,1,0
604,0,1,0,0,1,1,12000,0.0,496.0,360.0,1.0,0,0,Extreme,54.772255750516614,1,0
605,0,0,0,1,0,1,2400,3800.0,,180.0,1.0,0,1,,24.49489742783178,0,1
606,0,0,0,0,1,1,3400,2500.0,173.0,360.0,1.0,0,0,Medium,29.154759474226502,1,0
607,0,0,0,0,0,1,3987,1411.0,157.0,360.0,1.0,1,0,Medium,31.571347769773784,0,1
608,0,0,0,1,1,1,3232,1950.0,108.0,360.0,1.0,1,0,Medium,28.42534080710379,1,0
609,0,1,1,1,1,1,2900,0.0,71.0,360.0,1.0,1,0,Low,26.92582403567252,1,0
610,0,0,0,0,1,1,4106,0.0,40.0,180.0,1.0,1,0,Low,32.03903868720159,1,0
611,0,0,0,0,1,1,8072,240.0,253.0,360.0,1.0,0,0,High,44.9221548904324,1,0
612,0,0,0,0,1,1,7583,0.0,187.0,360.0,1.0,0,0,Medium,43.540211299441346,1,0
613,0,1,1,1,1,0,4583,0.0,133.0,360.0,0.0,0,1,Medium,33.84892908202562,1,0
